Здание ID,Тип здания,Информация о здании,Кол-во организаций,Организации
142234446,way,"{'addr:housenumber': '22', 'addr:postcode': '140186', 'addr:street': 'улица Мясищева', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '5', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-5', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1964'}",4,"{'type': 'node', 'id': 3332835994, 'lat': 55.5978407, 'lon': 38.095917, 'tags': {'addr:flats': '61-80', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 3332835995, 'lat': 55.5979748, 'lon': 38.095798, 'tags': {'addr:flats': '41-60', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3332835996, 'lat': 55.5981089, 'lon': 38.095679, 'tags': {'addr:flats': '21-40', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3332835997, 'lat': 55.598243, 'lon': 38.09556, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}"
142234458,way,"{'addr:housenumber': '5', 'addr:postcode': '140187', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '5', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-5', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1965'}",5,"{'type': 'node', 'id': 3098992361, 'lat': 55.6027277, 'lon': 38.1028794, 'tags': {'addr:flats': '81-100', 'entrance': 'staircase', 'ref': '5'}}
{'type': 'node', 'id': 3098992362, 'lat': 55.6028342, 'lon': 38.1027866, 'tags': {'addr:flats': '61-80', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 3098992365, 'lat': 55.6029408, 'lon': 38.1026938, 'tags': {'addr:flats': '41-60', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3098992367, 'lat': 55.6030473, 'lon': 38.102601, 'tags': {'addr:flats': '21-40', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3098992369, 'lat': 55.6031538, 'lon': 38.1025081, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}"
142234465,way,"{'addr:housenumber': '7', 'addr:postcode': '140187', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '5', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-5', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1963'}",5,"{'type': 'node', 'id': 2533432673, 'lat': 55.6027071, 'lon': 38.1021386, 'tags': {'amenity': 'police', 'contact:phone': '+7 49848 74796', 'name': 'Участковый пункт полиции №4', 'ref': '4', 'room': '2'}}
{'type': 'node', 'id': 3098992341, 'lat': 55.6022371, 'lon': 38.102415, 'tags': {'addr:flats': '61-80', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 3098992346, 'lat': 55.6023874, 'lon': 38.1022842, 'tags': {'addr:flats': '41-60', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3098992353, 'lat': 55.6025378, 'lon': 38.1021533, 'tags': {'addr:flats': '21-40', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3098992359, 'lat': 55.6026881, 'lon': 38.1020225, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}"
142234476,way,"{'addr:housenumber': '8А', 'addr:postcode': '140187', 'addr:street': 'улица Мясищева', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '9', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-5', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1964'}",1,"{'type': 'node', 'id': 3098992301, 'lat': 55.6010319, 'lon': 38.1026949, 'tags': {'addr:flats': '1-53', 'entrance': 'staircase', 'ref': '1'}}"
142234478,way,"{'addr:housenumber': '8Б', 'addr:postcode': '140187', 'addr:street': 'улица Мясищева', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '9', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-5', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1964'}",1,"{'type': 'node', 'id': 3098992304, 'lat': 55.6013031, 'lon': 38.1027802, 'tags': {'addr:flats': '1-53', 'entrance': 'staircase', 'ref': '1'}}"
189014672,way,"{'addr:city': 'Жуковский', 'addr:housenumber': '6', 'addr:street': 'Солнечная улица', 'building': 'yes', 'building:colour': 'sandybrown', 'roof:colour': 'lightgrey'}",5,"{'type': 'node', 'id': 1997482959, 'lat': 55.6030333, 'lon': 38.0898505, 'tags': {'amenity': 'bar', 'internet_access': 'yes', 'internet_access:fee': 'no', 'name': 'Beverly', 'opening_hours': 'Mo,Su 00:00-06:00,12:00-24:00; Tu-Sa 00:00-02:00,12:00-24:00', 'phone': '+7 498 4812388', 'website': 'http://vk.com/club33619618'}}
{'type': 'node', 'id': 2505357130, 'lat': 55.6037575, 'lon': 38.0900146, 'tags': {'amenity': 'doctors', 'contact:phone': '+7 498 4880010', 'contact:website': 'http://medsef.ru', 'name': 'МедСэф'}}
{'type': 'node', 'id': 2505357134, 'lat': 55.6033132, 'lon': 38.0897795, 'tags': {'amenity': 'dentist', 'contact:phone': '+7 498 4812590;+7 965 3186130', 'name': 'Профидент', 'opening_hours': 'Mo-Su 09:00-21:00'}}
{'type': 'node', 'id': 3070590715, 'lat': 55.6035805, 'lon': 38.0899809, 'tags': {'contact:phone': '+7 495 7390101-2275;+7 495 7390101-2286', 'contact:website': 'http://www.soglasie.ru', 'name': 'Согласие', 'office': 'insurance', 'opening_hours': 'Mo-Su 10:00-19:00; Tu-Th 09:00-20:00', 'operator': 'ООО «СК «Согласие»'}}
{'type': 'node', 'id': 10068928677, 'lat': 55.6028686, 'lon': 38.0897394, 'tags': {'brand': 'Магнит Косметик', 'brand:en': 'Magnit Cosmetics', 'brand:wikidata': 'Q940518', 'check_date': '2022-10-02', 'name': 'Магнит Косметик', 'name:en': 'Magnit Cosmetics', 'shop': 'chemist'}}"
222143359,way,{'building': 'yes'},0,
242691601,way,"{'building': 'yes', 'source': 'Bing'}",0,
801761532,way,"{'amenity': 'car_wash', 'building': 'yes'}",0,
801761535,way,"{'addr:city': 'Жуковский', 'addr:housenumber': 'с34', 'addr:street': 'Кооперативная улица', 'building': 'retail', 'building:levels': '1'}",0,
1378401060,way,{'building': 'yes'},0,
32617500,way,"{'access': 'private', 'addr:housenumber': '8', 'addr:postcode': '140186', 'addr:street': 'улица Гудкова', 'amenity': 'parking', 'building': 'garages', 'name': 'Авиатор-3', 'official_short_type': 'ГСК', 'parking': 'garages'}",2,"{'type': 'node', 'id': 2018578175, 'lat': 55.5986892, 'lon': 38.0902988, 'tags': {'description': 'Шиномонтаж', 'service': 'tyres', 'shop': 'car_repair'}}
{'type': 'node', 'id': 7275963640, 'lat': 55.5986709, 'lon': 38.0900766, 'tags': {'amenity': 'parking_entrance', 'parking': 'multi-storey'}}"
34968561,way,"{'addr:city': 'Жуковский', 'addr:housenumber': '18А', 'addr:postcode': '140186', 'addr:street': 'улица Мясищева', 'building': 'kindergarten', 'name': 'Детский сад №26'}",0,
34990616,way,"{'addr:housenumber': '18', 'addr:postcode': '140186', 'building': 'apartments', 'building:levels': '12', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-6', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1974'}",1,"{'type': 'node', 'id': 410414718, 'lat': 55.6011135, 'lon': 38.0934488, 'tags': {'addr:flats': '1-84', 'entrance': 'staircase', 'ref': '1'}}"
34990617,way,"{'addr:housenumber': '22', 'addr:postcode': '140186', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '9', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-6', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1971'}",6,"{'type': 'node', 'id': 2531991050, 'lat': 55.6002181, 'lon': 38.0922482, 'tags': {'addr:flat': '167', 'amenity': 'library', 'contact:phone': '+7 498 4820880', 'name': 'Библиотека №1', 'opening_hours': 'Mo,We-Fr 14:00-19:45; Su 10:00-16:45'}}
{'type': 'node', 'id': 3049307594, 'lat': 55.600314, 'lon': 38.0923947, 'tags': {'addr:flats': '163-216', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 3049307596, 'lat': 55.6004463, 'lon': 38.0927169, 'tags': {'addr:flats': '109-162', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3049307597, 'lat': 55.6006125, 'lon': 38.0931217, 'tags': {'addr:flats': '55-108', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3049307599, 'lat': 55.6007885, 'lon': 38.0935503, 'tags': {'addr:flats': '1-54', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 12603644054, 'lat': 55.6007369, 'lon': 38.0935549, 'tags': {'emergency': 'fire_hydrant', 'fire_hydrant:city': 'Жуковский', 'fire_hydrant:diameter': 'К-300', 'fire_hydrant:pressure': '5', 'fire_hydrant:street': 'дугина', 'fire_hydrant:type': 'underground', 'fire_operator': 'RU-MOS-26-42'}}"
34990620,way,"{'addr:housenumber': '20', 'addr:postcode': '140186', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '9', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-6', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1970'}",4,"{'type': 'node', 'id': 3049307610, 'lat': 55.6014057, 'lon': 38.0924281, 'tags': {'addr:flats': '163-216', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 3049307612, 'lat': 55.6015863, 'lon': 38.0926188, 'tags': {'addr:flats': '109-162', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3049307614, 'lat': 55.6018383, 'lon': 38.0928851, 'tags': {'addr:flats': '55-108', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3049307616, 'lat': 55.6020436, 'lon': 38.093102, 'tags': {'addr:flats': '1-54', 'entrance': 'staircase', 'ref': '1'}}"
34990624,way,"{'addr:housenumber': '24', 'addr:postcode': '140186', 'addr:street': 'набережная Циолковского', 'building': 'apartments', 'building:levels': '9', 'building:material': 'concrete', 'roof:material': 'tar_paper', 'roof:shape': 'flat'}",5,"{'type': 'node', 'id': 3327297430, 'lat': 55.6028849, 'lon': 38.0907888, 'tags': {'addr:flats': '1-54', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 3327297431, 'lat': 55.6030932, 'lon': 38.0910147, 'tags': {'addr:flats': '55-108', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3327297432, 'lat': 55.6033016, 'lon': 38.0912407, 'tags': {'addr:flats': '109-162', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3327297433, 'lat': 55.60351, 'lon': 38.0914667, 'tags': {'addr:flats': '163-216', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 4956655337, 'lat': 55.6028133, 'lon': 38.0907023, 'tags': {'name': 'Набережная Циолковского', 'place': 'suburb'}}"
34998495,way,"{'addr:housenumber': '22', 'addr:postcode': '140186', 'addr:street': 'набережная Циолковского', 'building': 'apartments', 'building:levels': '12', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-6', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1975'}",1,"{'type': 'node', 'id': 410491637, 'lat': 55.6025039, 'lon': 38.0906579, 'tags': {'addr:flats': '1-84', 'entrance': 'staircase', 'ref': '1'}}"
35080860,way,"{'addr:housenumber': '5', 'addr:postcode': '140186', 'addr:street': 'набережная Циолковского', 'building': 'yes'}",1,"{'type': 'node', 'id': 4726027723, 'lat': 55.5991275, 'lon': 38.0914586, 'tags': {'communication:mobile_phone': 'yes', 'man_made': 'tower', 'tower:type': 'communication'}}"
106921175,way,{'building': 'garages'},0,
106921186,way,{'building': 'garages'},0,
106921189,way,{'building': 'garages'},0,
106921191,way,{'building': 'garages'},0,
106921195,way,{'building': 'garages'},0,
106921198,way,{'building': 'garages'},0,
109190807,way,"{'addr:housenumber': '7А', 'addr:postcode': '140186', 'addr:street': 'Молодёжная улица', 'building': 'apartments', 'building:cladding': 'brick', 'building:levels': '10'}",1,"{'type': 'node', 'id': 1250691870, 'lat': 55.6035711, 'lon': 38.0956022, 'tags': {'entrance': 'staircase', 'ref': '1'}}"
109190812,way,"{'building': 'service', 'building:levels': '1', 'contact:phone': '+7 498 4875317', 'frequency': '50', 'man_made': 'street_cabinet', 'name': 'ТП-275', 'operator': ""ООО 'Мосэнергосбыт – Жуковский'"", 'power': 'substation', 'ref': '275', 'street_cabinet': 'power', 'substation': 'distribution', 'voltage': '10000;400'}",0,
109194626,way,"{'building': 'yes', 'building:levels': '1'}",0,
135636952,way,"{'building': 'service', 'building:levels': '1', 'frequency': '50', 'man_made': 'street_cabinet', 'power': 'substation', 'street_cabinet': 'power', 'substation': 'distribution', 'voltage': '10000;400'}",0,
142217104,way,"{'addr:housenumber': '14', 'addr:postcode': '140186', 'addr:street': 'набережная Циолковского', 'building': 'apartments', 'building:levels': '12', 'building:material': 'concrete', 'operator': 'ЖСК «Луч-6»', 'roof:material': 'tar_paper', 'roof:shape': 'flat'}",1,"{'type': 'node', 'id': 1556506715, 'lat': 55.601191, 'lon': 38.0904879, 'tags': {'addr:flats': '1-98', 'entrance': 'staircase', 'ref': '1'}}"
142217106,way,"{'addr:housenumber': '16', 'addr:postcode': '140186', 'addr:street': 'набережная Циолковского', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '9', 'building:material': 'concrete', 'operator': 'ЖСК «Космос-12а»', 'roof:material': 'tar_paper', 'roof:shape': 'flat'}",2,"{'type': 'node', 'id': 3049307609, 'lat': 55.6013909, 'lon': 38.091882, 'tags': {'addr:flats': '1-54', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 3049307611, 'lat': 55.6015161, 'lon': 38.0915124, 'tags': {'addr:flats': '55-108', 'entrance': 'staircase', 'ref': '2'}}"
142217107,way,"{'addr:housenumber': '18', 'addr:postcode': '140186', 'addr:street': 'набережная Циолковского', 'building': 'apartments', 'building:levels': '9', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-6', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1972'}",10,"{'type': 'node', 'id': 1250628052, 'lat': 55.601603, 'lon': 38.0903578, 'tags': {'contact:phone': '+7 495 5566528', 'craft': 'tailor', 'name': 'Пушинка', 'opening_hours': 'Mo-Fr 09:00-19:00; Sa 09:00-18:00; Su 09:00-17:00', 'operator': 'ООО Пушинка'}}
{'type': 'node', 'id': 2586593118, 'lat': 55.6017351, 'lon': 38.0905114, 'tags': {'contact:email': 'info@tchelp.ru', 'contact:fax': '+7 495 5562804', 'contact:phone': '+7 495 5562804', 'contact:website': 'http://www.tchelp.ru', 'craft': 'electronics', 'name': 'Технический Центр ХЭЛП', 'opening_hours': 'Mo-Fr 10:00-19:00; Sa 10:00-18:00', 'operator': 'ООО «ХЭЛП»'}}
{'type': 'node', 'id': 3327297426, 'lat': 55.6014798, 'lon': 38.0904334, 'tags': {'addr:flats': '1-54', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 3327297427, 'lat': 55.6016966, 'lon': 38.0906614, 'tags': {'addr:flats': '55-108', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3327297428, 'lat': 55.6019134, 'lon': 38.0908893, 'tags': {'addr:flats': '109-162', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3327297429, 'lat': 55.6021303, 'lon': 38.0911173, 'tags': {'addr:flats': '163-216', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 3986043079, 'lat': 55.6013966, 'lon': 38.0902339, 'tags': {'name': 'Все для сада и огорода', 'opening_hours': 'Mo-Su 10:00-18:00', 'shop': 'garden_centre'}}
{'type': 'node', 'id': 3986043080, 'lat': 55.6016207, 'lon': 38.0903723, 'tags': {'contact:phone': '+7 495 5566528', 'name': 'Пушинка', 'opening_hours': 'Mo-Fr 09:00-19:00; Sa 09:00-17:00', 'operator': 'ООО Пушинка', 'shop': 'travel_agency'}}
{'type': 'node', 'id': 3986044289, 'lat': 55.60172, 'lon': 38.090498, 'tags': {'contact:fax': '+7 498 4824505', 'contact:phone': '+7 495 5561042', 'name': 'Мир Чудес', 'opening_hours': 'Mo-Fr 10:00-18:00', 'shop': 'travel_agency'}}
{'type': 'node', 'id': 5035392896, 'lat': 55.6015841, 'lon': 38.0903345, 'tags': {'check_date': '2022-10-02', 'name': 'Пушинка', 'shop': 'hairdresser'}}"
142217108,way,"{'addr:housenumber': '16', 'addr:postcode': '140186', 'building': 'school', 'building:levels': '3'}",2,"{'type': 'node', 'id': 1556506741, 'lat': 55.601527, 'lon': 38.0948338, 'tags': {'entrance': 'main'}}
{'type': 'node', 'id': 7678057105, 'lat': 55.6018238, 'lon': 38.0948357, 'tags': {'entrance': 'yes'}}"
142227027,way,"{'addr:housenumber': '11', 'addr:postcode': '140186', 'addr:street': 'Молодёжная улица', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '9', 'building:material': 'concrete', 'operator': 'ЖСК «Стрела-8»', 'roof:material': 'tar_paper', 'roof:shape': 'flat'}",4,"{'type': 'node', 'id': 3049307619, 'lat': 55.6026511, 'lon': 38.0926232, 'tags': {'addr:flats': '163-216', 'entrance': 'staircase', 'ref': '4'}}
{'type': 'node', 'id': 3049307622, 'lat': 55.6028797, 'lon': 38.0928668, 'tags': {'addr:flats': '109-162', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 3049307623, 'lat': 55.6031482, 'lon': 38.0931529, 'tags': {'addr:flats': '55-108', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 3049307624, 'lat': 55.6033495, 'lon': 38.0933674, 'tags': {'addr:flats': '1-54', 'entrance': 'staircase', 'ref': '1'}}"
142227029,way,"{'addr:housenumber': '17', 'addr:postcode': '140186', 'addr:street': 'Молодёжная улица', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '9', 'building:material': 'concrete', 'operator': 'ЖСК «Комета-2»', 'roof:material': 'tar_paper', 'roof:shape': 'flat'}",2,"{'type': 'node', 'id': 1732073133, 'lat': 55.6038276, 'lon': 38.0923571, 'tags': {'addr:flats': '1-54', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 1732073135, 'lat': 55.6039634, 'lon': 38.0919569, 'tags': {'addr:flats': '55-108', 'entrance': 'staircase', 'ref': '2'}}"
142227031,way,"{'addr:housenumber': '20', 'addr:postcode': '140186', 'addr:street': 'набережная Циолковского', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '9', 'building:material': 'concrete', 'operator': 'ЖСК «Космос-12а»', 'roof:material': 'tar_paper', 'roof:shape': 'flat'}",2,"{'type': 'node', 'id': 3049307618, 'lat': 55.6026143, 'lon': 38.092083, 'tags': {'addr:flats': '1-54', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 3049307621, 'lat': 55.6027516, 'lon': 38.0916761, 'tags': {'addr:flats': '55-108', 'entrance': 'staircase', 'ref': '2'}}"
142234447,way,"{'addr:housenumber': '23', 'addr:postcode': '140186', 'building': 'apartments', 'building:cladding': 'panel', 'building:levels': '5', 'building:material': 'concrete', 'operator': 'ООО ""Теплоцентраль-ЖКХ"" ЖЭУ-5', 'roof:material': 'tar_paper', 'roof:shape': 'flat', 'start_date': '1964'}",6,"{'type': 'node', 'id': 1489413835, 'lat': 55.6007747, 'lon': 38.0953078, 'tags': {'level': '-1', 'name': 'Продукты', 'opening_hours': 'Mo-Fr 09:00-21:00; Sa 09:00-20:00; Su 09:00-18:00', 'operator': 'ЗАО ""Агроцентр""', 'shop': 'convenience'}}
{'type': 'node', 'id': 2632052624, 'lat': 55.6007276, 'lon': 38.0953085, 'tags': {'amenity': 'payment_terminal', 'brand': 'Qiwi', 'contact:email': 'konsultant@qiwi.ru', 'contact:phone': '+7 800 3330059', 'contact:website': 'https://www.qiwi.com', 'level': '-1', 'name': 'Qiwi', 'operator': 'ЗАО «КИВИ»'}}
{'type': 'node', 'id': 5688719948, 'lat': 55.6002293, 'lon': 38.0953871, 'tags': {'addr:flats': '1-20', 'entrance': 'staircase', 'ref': '1'}}
{'type': 'node', 'id': 5688719949, 'lat': 55.6003749, 'lon': 38.0953946, 'tags': {'addr:flats': '21-40', 'entrance': 'staircase', 'ref': '2'}}
{'type': 'node', 'id': 5688719950, 'lat': 55.6005204, 'lon': 38.0954021, 'tags': {'addr:flats': '41-60', 'entrance': 'staircase', 'ref': '3'}}
{'type': 'node', 'id': 5688719951, 'lat': 55.600666, 'lon': 38.0954095, 'tags': {'addr:flats': '61-80', 'entrance': 'staircase', 'ref': '4'}}"
